seed,heater_state,block,n,generator_independent_target_innovation_mean,generator_independent_target_innovation_std,generator_persistent_mode_strength_mean,generator_persistent_mode_strength_std,resource_optional_effective_power_mean,resource_optional_effective_power_std,agent_context_quality_radiometer_basic_mean,agent_context_quality_radiometer_basic_std,agent_context_quality_surface_temp_ir_mean,agent_context_quality_surface_temp_ir_std,agent_context_quality_laser_disdrometer_mean,agent_context_quality_laser_disdrometer_std,agent_context_quality_fc4_flux_mean,agent_context_quality_fc4_flux_std
7178,10000,11,8,0.14863256369251426,0.2086819658852335,0.3493400819330986,0.30170797577599356,4.035909090909091,0.0,0.47495310402927143,0.016414178767468337,0.4658662935355556,0.20393376817978814,0.8901180063967893,0.16589817587935404,0.724472644785192,0.07736188524626339
7178,10000,12,2,-0.8993410200715257,0.008502120184608442,0.8152029417945978,0.06269120182712368,4.035909090909091,0.0,0.4644033783218131,0.02190555533868735,0.5565466572101858,0.04361828452927685,0.3208788302882184,0.12087883028821839,0.2199724941676957,0.036258730404794506
7178,10000,13,4,0.23439288905486427,0.4133035893614481,0.23902702998312336,0.16517836098944555,4.035909090909091,0.0,0.4722562842289194,0.01730085401980724,0.5568241381069583,0.03924302333964553,0.35172552440556615,0.19493034038230403,0.8401621730065708,0.13071643034763109
7178,10000,14,3,0.9289979339044964,0.04273422807631576,0.4427706657645724,0.14648337829709202,4.035909090909091,0.0,0.49130532411315025,0.006773385100816411,0.3951790505027353,0.17107185064611904,0.5603096080747142,0.3103787490516886,0.6701676194504168,0.2774206294788581
7178,10000,15,3,-0.015270979394973941,0.5916809849525223,0.59622280815141,0.33115956961452975,4.035909090909091,0.0,0.47590084656611914,0.012065400482882977,0.36310661110025194,0.19661353204671808,0.1654813966972549,0.07994235283991095,0.9819345447354021,0.014055451984356536
7178,11000,0,40,0.18028847981728585,0.24785733310956043,0.23345729943285615,0.14709961050887826,5.990454545454545,0.0,0.5868411220346061,0.2771950098942667,0.7001689974163194,0.17574252458162118,0.3412034425198448,0.29735946992222956,0.867859067620816,0.2206665162914998
7178,11000,1,32,-0.2128650212573655,0.20045518393477693,0.48883943152704595,0.30135677933300725,5.990454545454545,0.0,0.6925328831857074,0.2821275883206645,0.8301664928297219,0.19462408100518272,0.3957693598911024,0.279487293741218,0.7348282022749169,0.22511512155837796
7178,11000,2,9,0.48553898412753543,0.3453184532838374,0.5152116523653179,0.2222083268046534,5.990454545454545,0.0,0.885046772184287,0.20576707582350004,0.37356083352832514,0.09971372406749841,0.21888904624291428,0.20267006793404266,0.920452934777063,0.19428798705631703
7178,11000,3,9,-0.0783849101952725,0.24039369191903673,0.5502470146333232,0.21710506139790406,5.990454545454545,0.0,0.7600738314067496,0.23598817453258597,0.32034386143848625,0.10635487703484599,0.29646501182887125,0.26832206547895543,0.7638094689299724,0.26392991558701623
7178,11000,6,10,0.46926209898895604,0.19016401016910947,0.5874209734021668,0.19656405099415733,5.990454545454545,0.0,0.6733873708149469,0.25440748465288804,0.5024504556052599,0.12725812033905978,0.27201780308409884,0.24736621235159545,0.5159275076043979,0.2401617792374526
7178,11000,7,1,0.5683933109479696,0.0,0.6754899016341704,0.0,5.990454545454545,0.0,0.97410350116831,0.0,0.657982449366024,0.0,0.9743440913528708,0.0,0.2452655052091268,0.0
7178,11000,8,13,-0.13579045873325943,0.14417122155111578,0.23837124467594928,0.1693005791690062,5.990454545454544,8.881784197001252e-16,0.45045298131543726,0.021154802496910954,0.6856209312919517,0.11203185169050496,0.6762985665478657,0.21610838438156155,0.7715120864580194,0.08218657269571578
7178,11000,9,30,0.023170676350977523,0.26002470730067856,0.40909300432884677,0.24435726834758809,5.990454545454546,8.881784197001252e-16,0.42715074850798823,0.02279885618009137,0.6190037571011261,0.2029676781781699,0.3848531580133237,0.2685970225456241,0.6829702268248045,0.283580365041799
7178,11000,11,5,0.024852498394742968,0.25167888291014034,0.34421769787088397,0.15483905184792737,5.990454545454545,0.0,0.466392113424821,0.015793811457003062,0.5517570840797958,0.14540339928638568,0.6861261078190098,0.26154780202368955,0.6145423007501634,0.08065525468465821
7178,11000,12,22,-0.6171521403838705,0.2986498151637747,0.6041468806056872,0.2453412699601934,5.9904545454545435,1.7763568394002505e-15,0.4726712295647654,0.027678673096162513,0.3514593413976143,0.17589931784703255,0.3857724547220369,0.3212276037494762,0.8555970897954753,0.20619631806799105
7178,11000,13,9,0.26135237551415735,0.31770563291543746,0.3117640098086838,0.18901430530819244,5.990454545454545,0.0,0.4880702058375134,0.02281146569526244,0.4878216704037209,0.10553987253048824,0.7110886595715543,0.2431042833215675,0.6899488035817671,0.20737563018839833
7178,11000,14,5,0.984051558478552,0.004767683171908201,0.4922412798348608,0.3257554126782304,5.990454545454545,0.0,0.4983937690370155,0.022137435357073087,0.38017974474796457,0.12103604716888941,0.46793263837035315,0.36594071965357666,0.9288054105926978,0.06023317244051295
7178,11000,15,18,0.5303603711259569,0.5100609542501363,0.6740167014409922,0.2241447024425386,5.990454545454544,8.881784197001252e-16,0.4882461035848081,0.025589700660757737,0.36027943713062427,0.16592129540529651,0.3569297955253093,0.2527623870967752,0.7578222650701957,0.3255032995755668
7179,00000,0,5,0.8553063382174514,0.025658910301576108,0.4899111210560708,0.1912833934351284,3.8600000000000003,4.440892098500626e-16,0.3835268979350034,0.023390632072761024,0.8309983163532749,0.31334455517954574,0.4587086683754483,0.13127354006002706,0.7369773071809291,0.0342428785541499
7179,00000,1,17,0.3847657259616712,0.3492428983519222,0.4171863263676175,0.2980386268057162,3.8600000000000003,4.440892098500626e-16,0.6069851674762977,0.2434902892960197,0.6998306887687745,0.19978379469267804,0.5665122088030385,0.26472504108902983,0.6920449306224885,0.3075949728146928
7179,00000,2,29,0.40799286621184705,0.2383979693048094,0.5888502001435889,0.22810322123812782,3.86,0.0,0.6689571481087349,0.23424792400817382,0.2834946906397869,0.1752279632365349,0.6353328265187963,0.2853756014577815,0.8374695105211869,0.20077167279586938
7179,00000,3,16,0.06874154824397712,0.403996790866794,0.5614234423922111,0.22133764888766846,3.86,0.0,0.6139762585785128,0.2046652197104416,0.46354138071348544,0.1707170527113913,0.40140805944480595,0.26169568837493784,0.719584423365801,0.3013260266757866
7179,00000,4,55,-0.07243318148098665,0.7623651719153975,0.49360911450593853,0.24754033786532786,3.8600000000000017,1.7763568394002505e-15,0.7466611281507962,0.23144104666430462,0.3664945229535207,0.10458501059972133,0.5567099389865099,0.34159295668086326,0.8096847664408721,0.22233501103488557
7179,00000,5,48,0.30860636624575816,0.5118939092486594,0.42628452867108474,0.24377671769086526,3.86,0.0,0.7345313587174155,0.22533659895704297,0.36273347494725994,0.09631412261521508,0.48954849348309853,0.2883825132404646,0.7831544980119013,0.24863842893539784
7179,00000,6,15,0.506015745328348,0.26280508064783525,0.853986142279664,0.28035985906659944,3.86,0.0,0.7107044323280252,0.2443995359590025,0.6124601327532831,0.08827056904917253,0.3626583935605928,0.3441938554771972,0.5775745339939203,0.3883429771499701
7179,00000,7,56,-0.1630260374544469,0.3392487975621837,0.48162776717104655,0.19699108476329674,3.86,0.0,0.7265039190092385,0.25454553159217985,0.5803121087186428,0.16616935676857075,0.6252248387524239,0.22843481894934461,0.4771417644152866,0.26748612772069535
7179,00000,8,35,0.28230885117008453,0.4633994305370372,0.6334765517112336,0.20704038369170658,3.8600000000000008,8.881784197001252e-16,0.45315284031983577,0.029373542355404434,0.6360669680061393,0.20014254193512165,0.7931994241505439,0.2968461081835071,0.4583376034222487,0.2198917257684065
7179,00000,9,22,0.4499779034229327,0.15003721484184382,0.47042285972499215,0.20948544735328248,3.86,0.0,0.43671663464644106,0.021772457224161545,0.734787967626034,0.2711156317829054,0.6246012997226488,0.3014252666812764,0.6564296838540788,0.23835385348204313
7179,00000,10,57,0.2745752678506781,0.23573290709796482,0.5536206227432329,0.2579640816650149,3.8600000000000003,4.440892098500626e-16,0.5004226402746809,0.03199466081158837,0.5254689750736411,0.14520846944205365,0.8684117759208012,0.17291617133055542,0.42831316830880856,0.24449671730294967
7179,00000,11,50,-0.19565102028276396,0.5146812635258443,0.4344621648957977,0.2539084634986902,3.8600000000000008,8.881784197001252e-16,0.48779629371490146,0.03365257417808089,0.5050547601897901,0.14884356986619135,0.7349317787411018,0.2857319286605323,0.737836834008593,0.08090190329124139
7179,00000,12,16,-0.6729229671144893,0.1800289135104083,0.2626025979330191,0.22352775833885657,3.86,0.0,0.48535230719316247,0.023614141367449697,0.5548905709949659,0.06920374912406192,0.6190445567076537,0.24765437200146764,0.6440213009590076,0.185418284293726
7179,00000,13,37,-0.7954458004973465,0.12562467919426154,0.8116901039615133,0.12143759309020329,3.860000000000001,1.3322676295501878e-15,0.4788414175308494,0.02762812468576915,0.33514330110111634,0.2244430000445364,0.4047930684546756,0.2983922158852564,0.8331853234473412,0.18819331506199632
7179,00000,14,47,-0.5177808427588803,0.38405199661459893,0.3519715806119251,0.2815269038053079,3.860000000000002,2.220446049250313e-15,0.4977023136544221,0.02382824173811887,0.491350805855266,0.07587145385316504,0.5565232027703817,0.27094436256294935,0.7129061060256422,0.25864167667423116
7179,00000,15,29,-0.02302978910957966,0.2646003142046124,0.34236013092453144,0.26882241112794275,3.86,0.0,0.4869217709441174,0.029025829652086384,0.38921232137170586,0.1662805532538375,0.526438210031051,0.27099164684035976,0.8126598450596538,0.19801962777712356
7179,01000,0,3,0.8061746697947495,0.09047296665435009,0.30015526853652624,0.3034584092813496,5.814545454545455,0.0,0.7038382156544762,0.251866870933059,0.5483333769665615,0.1937884685284936,0.4116650731628999,0.2915413212022719,0.8472671772356128,0.1141978627814304
7179,01000,1,14,0.40179648088204806,0.2155920169885714,0.39423140551341496,0.3100880917830684,5.8145454545454545,8.881784197001252e-16,0.6943036515355285,0.2702620267637907,0.7901463580689038,0.15555437761556096,0.5845601380863888,0.24905986693620724,0.6837540459332737,0.2896252094488108
7179,01000,2,25,0.15494568672202924,0.316114424895066,0.33916856238212967,0.18315141493704146,5.814545454545455,0.0,0.7865729542737958,0.23860744690966548,0.4161265719597081,0.06565311982492666,0.31872528009101536,0.2529304689608447,0.8128271890932826,0.2139862755296471
7179,01000,3,35,0.44688865481018913,0.40398081705935,0.4791142483562524,0.27254029601749175,5.814545454545455,0.0,0.7098071435069407,0.24969377095379947,0.30666042850686787,0.161948713256236,0.32294453208584994,0.21124572064156427,0.8793070485321006,0.23347914728418886
7179,01000,4,7,-0.26747965042856453,0.7435249688735891,0.5247662937608745,0.2243887042872448,5.8145454545454545,8.881784197001252e-16,0.7575529358366409,0.236980447200878,0.36689691886626374,0.13171403017971017,0.5842987751234753,0.3521182553414477,0.7744768494028479,0.27115613104356356
7179,01000,5,13,-0.1204132779057068,0.5558945395283029,0.3488668450862429,0.23188205078137558,5.8145454545454545,8.881784197001252e-16,0.7355869847922825,0.23177582649594472,0.31739141555396194,0.0919804312441464,0.3536772851505582,0.226013938006476,0.9513328396099291,0.08704211219956998
7179,01000,6,24,0.39942854609476824,0.3581481247941903,0.5835863277823079,0.3412671870945068,5.814545454545455,0.0,0.6255334546059722,0.2274194014650506,0.4805653499654583,0.16089473390357167,0.23549448886768873,0.22762247219541148,0.757838233076877,0.31503083070085003
7179,01000,7,2,0.17039269297102685,0.19953867646380105,0.8268044348258987,0.0195019446435854,5.814545454545455,0.0,0.9848404492210808,0.015159550778919173,0.5168092893015812,0.009641553971047323,0.05,0.0,0.9925667033746666,0.007433296625333374
7179,01000,8,3,0.4013905775555919,0.27244053041955546,0.41916089615424174,0.2863211971841956,5.814545454545455,0.0,0.44621461849166844,0.004907909092924728,0.7347814457707673,0.034087236988820095,0.6312133188287277,0.2759653263796419,0.635675280329873,0.24630598529799455
7179,01000,9,6,0.7566439419637624,0.13852179517804591,0.5203920114785163,0.34458796364384026,5.814545454545455,0.0,0.41237765663177095,0.02701022320568611,0.4625905723491938,0.269442921833469,0.42670184451861265,0.30534449923742235,0.8810646607687828,0.12183577885487991
7179,01000,11,1,-0.3718958910785682,0.0,0.509217041250895,0.0,5.814545454545455,0.0,0.4548796942246826,0.0,0.3439157295223884,0.0,1.0,0.0,0.7188050485993549,0.0
7179,01000,12,18,-0.6555503589089113,0.2340196208162197,0.2553904620965842,0.24476265465698094,5.814545454545455,0.0,0.4622448048607063,0.01708803931783569,0.4738050641422959,0.0736348592514472,0.2727071399231192,0.12368144783370992,0.780008285148276,0.2698999843092305
7179,01000,13,13,-0.8419438943727398,0.059489823681049124,0.8175286343147461,0.07117349536433905,5.8145454545454545,8.881784197001252e-16,0.48313905085713293,0.018701780217442534,0.39695885185047153,0.24590036810444582,0.33429192052829804,0.2988701324691745,0.8330966525772467,0.18182183798498971
7179,01000,14,9,-0.5936101548425804,0.2859744173383953,0.5216375468980085,0.25073011360645936,5.814545454545455,0.0,0.5041120450233865,0.017870335515690096,0.4751779966937754,0.0651402079236572,0.5963122519457889,0.264346134465995,0.5931591820139955,0.3304704786541438
7179,01000,15,18,-0.20582030829385276,0.2603574805768366,0.41755977382153614,0.27945004597017575,5.814545454545455,0.0,0.49167983477159766,0.02449432335900863,0.3906442277521617,0.135641538966207,0.4528112989088002,0.2852254704929818,0.7390999879651344,0.255500250938036
7179,10000,0,9,0.753412112477555,0.06607421256557376,0.46414593143622745,0.18817049677369171,4.035909090909091,0.0,0.4311373216973465,0.20344658564175344,0.6977728536535663,0.2558818321583594,0.3365106898922996,0.27111116103114946,0.8400100610070969,0.08446770979859251
7179,10000,1,10,0.4810082753374389,0.20568441510269597,0.7660030733394269,0.15668912171956773,4.035909090909092,8.881784197001252e-16,0.6533833729854462,0.272602328371749,0.5545261721311524,0.35000624250943596,0.4629585647948633,0.2848625894164967,0.6043041670612048,0.3673415387213999
7179,10000,3,4,-0.1934758004681555,0.25030677639113574,0.6931141311214013,0.06287786712625451,4.035909090909091,0.0,0.5544013841689998,0.1585081335826701,0.46699613695365033,0.05042586264662481,0.25459088615629205,0.17856884098727827,0.46669301523077644,0.3103533837994969
7179,10000,4,2,-0.4633755554480715,0.2178411594212983,0.22534939943761506,0.06958613319841435,4.035909090909091,0.0,0.7478098023315884,0.2521901976684115,0.3431823377671584,0.04258540369606362,0.956811094540585,0.027383517961323434,0.8516559335108886,0.00717987051045349
7179,10000,5,1,-0.1584335242492652,0.0,0.7252550003313514,0.0,4.035909090909091,0.0,1.0,0.0,0.4046694718648424,0.0,0.1530649917687604,0.0,0.9749635459794028,0.0
7179,10000,6,2,0.7649944535024616,0.005065481773551039,0.4363198478340512,0.10883082667287844,4.035909090909091,0.0,0.45195440101555207,0.022556417685592106,0.6624722614809331,0.05608561224369385,0.3548354613953475,0.1548354613953475,0.49864601713310897,0.11484210231616529
7179,10000,7,6,-0.08901083590889547,0.24214382684400626,0.4042751050769285,0.11915903469249904,4.035909090909091,0.0,0.6284543347539264,0.2242157175636938,0.5750277519850249,0.1301005822039366,0.8831448943448666,0.10985589662461784,0.5265423598045408,0.21663229698036313
7179,10000,8,14,0.1886852374002805,0.5103759088475447,0.5826632822666445,0.2643812674068371,4.035909090909092,8.881784197001252e-16,0.46645277133968965,0.029399301154915097,0.6591442321614018,0.1740053483934238,0.8534683437913223,0.22599104907927614,0.4063865921668122,0.2319019288163927
7179,10000,9,10,0.4647152465926667,0.1606665119825614,0.3932960404207353,0.21267078050463253,4.035909090909092,8.881784197001252e-16,0.43639890857190905,0.015295488156574768,0.7781313902410937,0.21553334424964288,0.8739197220643806,0.2506131724935863,0.5035264207115211,0.2228459914779533
7179,10000,10,7,0.49142198430112854,0.10751195408390715,0.30094366635543907,0.1569996148998638,4.035909090909091,0.0,0.44549672581854244,0.018623790345233576,0.7591181449029684,0.12812277061760743,0.6832163986865802,0.16203995866274368,0.7071399660364035,0.03951528621539541
7179,10000,11,12,-0.2242986022544313,0.5680339952612917,0.44598107301800644,0.2467643143161088,4.035909090909092,8.881784197001252e-16,0.5023575760647792,0.02287672890838221,0.5693251410370727,0.10087523896241231,0.5886716917711431,0.2814789788440381,0.7529330146088772,0.027111337385794475
7179,10000,12,6,-0.4388071203014417,0.23772856385988303,0.17749221292704923,0.14739894277241222,4.035909090909091,0.0,0.4772730211816792,0.030673083779466825,0.48907166371359717,0.10731582264273166,0.5526513656209738,0.24085241130374505,0.8336904640412914,0.10481568174858515
7179,10000,13,7,-0.7781849670711859,0.07668839497707361,0.8413912464716405,0.1343188208543684,4.035909090909091,0.0,0.4783984112246969,0.018698702172767347,0.2787313921061725,0.22220144382536994,0.5174462112464204,0.4137250321590719,0.8612621348332924,0.11206209867720353
7179,10000,14,4,-0.5473558423548573,0.3563660555657506,0.44240943346749023,0.18432700675705072,4.035909090909091,0.0,0.5126514789048879,0.02042520418493645,0.45435236076160146,0.054689402236624655,0.5592798540708994,0.23591332699990222,0.6790397769206848,0.15059424971650912
7179,10000,15,1,-0.0632959751703511,0.0,0.5586261140100214,0.0,4.035909090909091,0.0,0.5104886004016956,0.0,0.1514895797302745,0.0,0.2,0.0,0.9906329241319396,0.0
7179,11000,0,47,0.7324707696480585,0.11193911950923732,0.37158922633425917,0.23412493059377254,5.990454545454547,1.7763568394002505e-15,0.643177221666475,0.28949556019501793,0.6596936345490063,0.19754482965136808,0.36036630102479345,0.26240166763209516,0.7674354742573776,0.19485494157608585
7179,11000,1,23,0.48134891272376323,0.21887708200517153,0.7874526390743561,0.21126987350876106,5.990454545454544,8.881784197001252e-16,0.7659524863624875,0.2801071157781947,0.7018235216189985,0.31417812194579453,0.5305426486586031,0.2861525758845443,0.45659725481599933,0.3528948730421338
7179,11000,2,10,0.2247427252404813,0.25089535950394004,0.6327871480567072,0.17744080097870227,5.990454545454545,0.0,0.6806639733003965,0.24652254775060536,0.3520293999173719,0.1287780435656464,0.30788022466303855,0.34424157826725105,0.7513592220486119,0.24964319360120052
7179,11000,3,9,0.5286828132393612,0.4473220852343933,0.5998900380541693,0.09000036437520277,5.990454545454545,0.0,0.5916020824413455,0.21786262626421818,0.2603846616069763,0.2196951803348968,0.2951906056832029,0.16083232409196688,0.8409585601442915,0.2870436137763196
7179,11000,5,2,-0.3763015781773399,0.06607209042969658,0.41959853535534636,0.19713808592184137,5.990454545454545,0.0,0.7650633294453858,0.2349366705546142,0.18659573903489415,0.06296795501832225,0.254606499792559,0.05460649979255899,1.0,0.0
7179,11000,6,23,0.41473339865272324,0.354365625796762,0.49440503683961184,0.2789754654508156,5.990454545454544,8.881784197001252e-16,0.6542785055705983,0.23881222866762775,0.4596583856152042,0.1817652443504473,0.24511972873026433,0.1726019374178951,0.7630184712020452,0.26726639106953787
7179,11000,8,12,0.6968988683907579,0.06660685167544621,0.2561057953726221,0.18608429352250805,5.990454545454544,8.881784197001252e-16,0.44781373557105036,0.01647750055946669,0.7557992700190143,0.04965140514965152,0.6114798804650217,0.27115854761187724,0.7387809176558594,0.18866753233910424
7179,11000,9,26,0.7994200175523172,0.15839694063463203,0.48504923049092796,0.2764600169049577,5.990454545454545,0.0,0.4218827669956493,0.026427411426433872,0.5045669367161764,0.25790937328954816,0.24270144282212608,0.2294503017256662,0.9350245087282993,0.1591289357336339
7179,11000,11,1,-0.5561969685650502,0.0,0.0700100245312387,0.0,5.990454545454545,0.0,0.4915299961258196,0.0,0.6349562516643439,0.0,0.9754059741907132,0.0,0.7963952604646388,0.0
7179,11000,12,24,-0.7132507552184908,0.23302839560642177,0.3482471254394732,0.24171485054910893,5.990454545454544,8.881784197001252e-16,0.4715471900475568,0.021961180008096846,0.5095417946988321,0.10947838416129807,0.5652663512425231,0.26752990660614456,0.6782160186109513,0.27484179289249694
7179,11000,13,7,-0.8598174123713272,0.05422205187923493,0.8287389118736949,0.05870983002283047,5.990454545454546,8.881784197001252e-16,0.48717717467302324,0.02190853816210574,0.3276162128641988,0.18877900805915615,0.38526046956037735,0.3447591317896395,0.809066428830487,0.22903334251775986
7179,11000,14,4,-0.8503526673326027,0.07450826151184274,0.4404585639489315,0.21793849707462243,5.990454545454545,0.0,0.5159676430865064,0.01689999933921759,0.4717876154489769,0.0038872622359960194,0.741072007393039,0.2022488015805654,0.4791174232489898,0.19296956436961907
7179,11000,15,16,-0.23362496060546806,0.3472222000606374,0.3984204025962982,0.1892822070717147,5.990454545454545,0.0,0.49298169510888157,0.02275480705570195,0.403509035878426,0.13429488765894815,0.4337643593558256,0.2549003205718195,0.7443132638648913,0.1995517376713555
7180,00000,0,7,-0.6108139441763024,0.1562683132026922,0.9283194979912662,0.047722368997093895,3.86,0.0,0.6171786832880051,0.2957603124521198,0.6329023687155078,0.40970574092643486,0.5162605836563727,0.41647523829859073,0.6341844810522573,0.03060705063056718
7180,00000,1,22,-0.4789006452022362,0.3239708985336049,0.6925703574953672,0.26030155375532255,3.86,0.0,0.7466912188777495,0.27043172122374703,0.6341347316650446,0.2687880394774472,0.6650048601753302,0.3571583824759729,0.5575182780805709,0.2483310361608143
7180,00000,2,27,-0.39365274945910406,0.2533564464371095,0.8363714480675467,0.21059956484297984,3.86,0.0,0.7017099421228463,0.2507966470250558,0.2534440666321634,0.20428864835821964,0.55726593383157,0.3983857304835865,0.8587504700802905,0.16580992382984477
7180,00000,3,26,0.30933261892928954,0.4015589726664015,0.5312784099264409,0.2454146509764564,3.86,0.0,0.5755115290824758,0.1742211414420409,0.5543202166728141,0.12621616988752313,0.5353089525049628,0.3373258207653151,0.6033200314285483,0.3219411716182235
7180,00000,4,49,-0.9369535878732517,0.04679714760756934,0.6133795179520143,0.245588585883434,3.8600000000000003,4.440892098500626e-16,0.7640836160715802,0.22947594725512016,0.38260957381710675,0.12064237224627786,0.5063415492250687,0.3087684726985453,0.6804146911155143,0.29254132187961324
7180,00000,5,45,-0.9902411613412814,0.00939664471456275,0.5407262931101567,0.306103005403639,3.8600000000000017,1.7763568394002505e-15,0.7249823027625729,0.22743122043788805,0.25159292676110256,0.1633893052093233,0.5581845924913391,0.22163283228238498,0.8357263325719979,0.17972179476651676
7180,00000,6,12,-0.807453380231007,0.1813269010354884,0.7984043264822175,0.1344728015821248,3.86,0.0,0.7760064630656643,0.229764425206569,0.18998394197463253,0.13293910951639626,0.5921436506701673,0.18988731566781478,0.844425526384264,0.21655998129598047
7180,00000,7,31,-0.46976660233214834,0.29837773858242134,0.4795513284923842,0.27639060143688154,3.86,0.0,0.7839388749369326,0.244242224549829,0.5264459183482902,0.1874803790260147,0.37882360938671916,0.24765516548161465,0.7818515558923509,0.23628968025738747
7180,00000,8,15,0.7830505307098352,0.22346855236046967,0.7959880318479056,0.12971182583113824,3.86,0.0,0.47060206315866987,0.02747196311656965,0.2885537609789385,0.22263919174676935,0.7133331577284079,0.24908852473920703,0.6298150073022408,0.25853759952045524
7180,00000,9,11,-0.2844382466075166,0.38749131005262777,0.6938710498582165,0.21424137490364892,3.86,0.0,0.43909963613903197,0.023535576363611987,0.7469229566007095,0.11701080420155598,0.5663259504526275,0.36626393889461156,0.4135107285839992,0.2923930710742379
7180,00000,10,40,0.006517249206263373,0.5674040345078628,0.5567329208327443,0.2129174018079105,3.8600000000000003,4.440892098500626e-16,0.5043197740650889,0.022489025150969122,0.3570486074557716,0.1647897691013697,0.6411616442646949,0.31696586007021516,0.7011700122818315,0.22930501444912138
7180,00000,11,36,-0.9108222980676997,0.05849152821271613,0.6162700904229389,0.2462584607646242,3.860000000000001,1.3322676295501878e-15,0.4947052056043796,0.036678405326273346,0.44693872611702684,0.20449387379507014,0.5402384784786273,0.3580604597908703,0.7370344880666393,0.29737309804713186
7180,00000,12,39,-0.05132813783120334,0.41340073078440676,0.5886628941523632,0.23488374202209036,3.860000000000002,2.220446049250313e-15,0.4814464529777596,0.022939923621503367,0.5467172488430925,0.18241783464350095,0.6664657293038103,0.2833603408639628,0.5433614899207282,0.2922255276045044
7180,00000,13,56,0.11739872505658967,0.4774507184168852,0.5149769465839736,0.22716443395297528,3.86,0.0,0.4902167133974726,0.023834481041185972,0.5805659873933842,0.1388289493462071,0.7471227824160115,0.3087886825943545,0.5758326003492164,0.23211621234163177
7180,00000,14,51,0.47324368899525704,0.21338063736409837,0.4060300894297866,0.2459384267561957,3.8600000000000008,8.881784197001252e-16,0.5063000355034394,0.01906751650640787,0.42406835046365676,0.10079102006833222,0.6909908608395966,0.27128770631397614,0.6046772980809557,0.2467304810637998
7180,00000,15,30,-0.46521592954065205,0.3929461936390042,0.4338134122905725,0.22932647063612768,3.86,0.0,0.48282253211103426,0.027372967593569896,0.3775957449208491,0.15056472868520024,0.5121561982448805,0.27639606148410745,0.8361968988724808,0.17738435810271613
7180,01000,0,3,-0.8473071137224514,0.06307315388794422,0.2541044191711532,0.1915484489671512,5.814545454545455,0.0,0.5970405202053177,0.25490436413891693,0.6651040946756407,0.012603338769572994,0.2127495334050241,0.01803056305531385,0.7001244344032278,0.18777289492449123
7180,01000,1,13,-0.6173310194724657,0.16570491865259654,0.7043472904627137,0.21306108951426064,5.8145454545454545,8.881784197001252e-16,0.5739655125036633,0.23270652256693455,0.6685987762313922,0.14779993575998243,0.49961457424098765,0.305360824376964,0.47779473202365585,0.25433196023653604
7180,01000,2,29,-0.13182168012817216,0.3690429076626935,0.8511488575258002,0.1404839380587617,5.8145454545454545,8.881784197001252e-16,0.7277390077318721,0.24697382135879084,0.4321090436580299,0.12497249313852454,0.3163381541380519,0.331727974581834,0.5740098876328305,0.3981082822208914
7180,01000,3,24,0.5142658264720237,0.26779009867334386,0.3714656649723174,0.25502717537617126,5.814545454545455,0.0,0.7499976293075319,0.2470774324076412,0.3844823171626537,0.12864467023784987,0.279201737158518,0.16701637681626083,0.9084222648904943,0.15648230808719696
7180,01000,4,14,-0.9315231123951193,0.04382932689730492,0.6527651521489963,0.23708045832811894,5.8145454545454545,8.881784197001252e-16,0.6728087739985721,0.23622674351229794,0.3998884193941747,0.053651475891694465,0.5101927180808945,0.2908555217134316,0.45745966847346103,0.30261364840744376
7180,01000,5,14,-0.9809407577123073,0.017045508838881222,0.45065633915280184,0.315268146673243,5.8145454545454545,8.881784197001252e-16,0.7696701167190928,0.223098549522537,0.24834553086191793,0.15075162530090963,0.4404463154376601,0.25551328681179375,0.9264525656606473,0.12847986046052534
7180,01000,6,32,-0.8841381755293387,0.11766498867116783,0.5860092745357303,0.26342738097789925,5.814545454545455,0.0,0.6204103286397108,0.2296971706679634,0.3576668644590951,0.1463532471041209,0.29026647660251503,0.2376201731478129,0.8277255810480855,0.276393503144721
7180,01000,7,20,-0.486297502901816,0.3855089617950748,0.46886981901157465,0.2921550196326522,5.8145454545454545,8.881784197001252e-16,0.6261414748102414,0.23561759650246322,0.5261115379646248,0.19716329720352785,0.49050975817310166,0.2952085629776055,0.7441273587203432,0.26937197803758683
7180,01000,8,17,0.36026532061603317,0.39948682847518735,0.600305530524092,0.26710647745246846,5.814545454545455,0.0,0.45655382106690917,0.028579045029156466,0.5310213692189854,0.2026424793397475,0.4640794374232349,0.2685366533208475,0.6283817946421951,0.34947375750761644
7180,01000,9,9,-0.5643835117378793,0.49803344038228337,0.5559754155435795,0.31563365412043687,5.814545454545455,0.0,0.42882939074895793,0.02610264850313646,0.5065086522514053,0.24012905945570623,0.22480834634829008,0.18836560917466083,0.9076175591637305,0.10302610306292707
7180,01000,10,10,0.11375437100085042,0.44157619799747805,0.6665095156939943,0.1769716686147775,5.8145454545454545,8.881784197001252e-16,0.48185618253764073,0.048447283689543694,0.46673257266092677,0.24763927505115527,0.4993852923497727,0.3659363250251311,0.7726685075683359,0.1222510803747494
7180,01000,11,11,-0.9158484321761726,0.04933039340570812,0.7714275168188365,0.19935660056886717,5.8145454545454545,8.881784197001252e-16,0.4884152349043699,0.041676747998598385,0.30286249321448533,0.18742562841642743,0.498878935254009,0.334826081482722,0.8154226006967452,0.23911478345488946
